id,channel_acq,num_past_purch,spent_last_purchase,weeks_since_visit,browsing_minutes,shopping_cart
5177,2,1,59.49,5,21,1
5178,3,5,56.99,4,23,0
5179,2,1,51.99,6,7,0
5180,1,0,0,5,22,0
5181,5,0,0,4,17,1
5182,2,0,0,5,24,1
5183,2,1,65.49,1,21,0
5184,1,0,0,5,23,0
5185,1,6,65.99,1,9,1
5186,2,1,31.99,3,4,1
5187,2,2,63.49,1,17,0
5188,1,2,209.97,7,7,0
5189,1,9,135.98,5,8,0
5190,2,3,118.98,1,21,0
5191,1,1,49.99,0,21,1
5192,3,0,0,6,19,0
5193,1,3,117.98,4,11,0
5194,1,1,65.99,0,5,0
5195,1,1,131.98,1,18,0
5196,3,2,50.99,5,2,0
5197,1,0,0,0,5,0
5198,3,0,0,4,12,0
5199,3,0,0,5,23,0
5200,3,1,65.99,4,15,0
5201,2,0,0,0,9,0
5202,2,1,71.99,2,15,1
5203,1,0,0,2,17,0
5204,1,2,158.97,2,7,0
5205,3,0,0,4,15,0
5206,3,2,53.99,4,20,0
5207,3,1,121.98,4,14,0
5208,2,0,0,2,19,1
5209,1,3,65.49,5,22,0
5210,1,2,76.49,2,15,0
5211,1,2,75.99,7,1,1
5212,4,0,0,5,7,1
5213,1,2,169.47,5,8,1
5214,1,0,0,0,6,0
5215,3,2,42.49,1,10,0
5216,2,2,71.99,7,12,0
5217,3,2,143.98,4,17,0
5218,1,0,0,1,23,1
5219,3,2,60.49,0,20,1
5220,2,2,64.99,6,1,0
5221,3,0,0,0,26,0
5222,1,3,55.99,3,2,0
5223,3,3,61.99,5,3,0
5224,1,0,0,0,15,0
5225,1,0,0,2,8,0
5226,1,3,72.99,1,16,0
5227,1,1,51.99,3,17,0
5228,3,1,51.99,4,17,0
5229,5,0,0,1,14,0
5230,1,0,0,2,1,1
5231,2,7,223.96,7,16,0
5232,1,5,61.49,4,6,0
5233,3,0,0,4,3,1
5234,3,3,89.98,1,9,0
5235,3,1,57.99,5,19,0
5236,1,0,0,4,6,0
5237,2,3,157.98,4,3,1
5238,1,0,0,2,8,1
5239,1,3,58.99,4,8,1
5240,1,1,46.99,0,23,1
5241,1,0,0,2,1,1
5242,1,1,66.99,2,14,0
5243,1,7,61.49,5,1,1
5244,3,4,48.49,4,9,0
5245,2,0,0,4,23,0
5246,1,2,73.99,3,3,1
5247,1,0,0,0,13,0
5248,1,0,0,6,13,0
5249,1,0,0,5,15,1
5250,1,2,46.49,1,17,0
5251,3,0,0,3,7,0
5252,1,1,62.49,1,15,1
5253,1,12,53.99,1,15,0
5254,4,1,62.99,1,1,1
5255,4,0,0,7,24,0
5256,1,6,83.98,2,12,0
5257,3,1,133.98,0,17,0
5258,2,3,73.49,6,2,0
5259,1,1,121.98,1,10,0
5260,2,0,0,5,2,1
5261,2,0,0,4,15,1
5262,1,1,70.99,2,12,0
5263,2,0,0,3,15,0
5264,2,0,0,4,3,1
5265,2,2,54.99,5,1,0
5266,3,1,57.99,5,18,0
5267,1,2,100.98,0,3,0
5268,1,3,83.99,4,16,0
5269,1,1,59.99,7,18,0
5270,1,5,197.97,2,5,0
5271,1,3,61.99,0,14,0
5272,2,1,73.99,0,17,0
5273,3,2,223.47,3,11,1
5274,4,3,65.99,4,27,1
5275,2,0,0,4,7,0
5276,1,4,69.49,3,17,0
5277,1,1,140.98,0,14,1
5278,2,0,0,1,17,0
5279,2,1,43.99,7,17,1
5280,1,3,52.99,0,6,1
5281,3,3,51.49,0,12,0
5282,1,1,68.49,3,16,0
5283,3,3,60.99,1,6,0
5284,1,0,0,2,11,0
5285,3,2,80.99,0,5,0
5286,3,0,0,5,9,1
5287,1,2,66.99,5,20,0
5288,1,3,72.99,5,5,1
5289,3,0,0,5,13,1
5290,2,4,64.99,4,11,1
5291,1,10,74.99,2,2,0
5292,1,0,0,0,17,0
5293,1,1,60.99,5,19,0
5294,2,3,61.99,5,21,0
5295,4,11,34.49,1,21,1
5296,1,1,57.49,6,10,1
5297,3,4,68.99,4,26,0
5298,3,2,60.99,1,21,0
5299,2,0,0,1,1,0
5300,1,1,131.98,2,1,0
5301,2,1,65.99,3,3,0
5302,1,1,99.98,7,20,0
5303,3,0,0,0,25,0
5304,2,3,38.99,5,5,0
5305,3,1,63.99,4,18,0
5306,1,1,62.99,1,22,0
5307,1,2,121.98,4,18,0
5308,1,0,0,2,18,0
5309,4,0,0,5,12,0
5310,1,1,66.49,0,13,0
5311,1,5,62.99,0,14,0
5312,1,1,79.49,3,19,1
5313,3,1,66.49,2,13,0
5314,1,0,0,6,23,0
5315,3,4,60.99,4,10,0
5316,3,0,0,4,12,0
5317,2,0,0,7,18,1
5318,4,0,0,5,14,0
5319,3,0,0,3,24,1
5320,3,1,59.99,1,9,1
5321,3,1,176.97,0,13,0
5322,3,4,80.99,4,17,0
5323,1,3,208.47,6,17,1
5324,2,1,63.49,5,23,0
5325,1,2,59.49,5,8,1
5326,2,1,69.49,5,16,0
5327,3,1,52.99,2,10,0
5328,1,0,0,0,21,0
5329,1,2,209.97,1,14,0
5330,2,7,45.49,1,24,0
5331,1,3,76.99,7,1,0
5332,1,1,73.99,1,2,0
5333,4,3,169.47,6,6,1
5334,1,1,74.49,2,18,0
5335,2,1,79.99,4,2,1
5336,1,1,67.99,4,24,1
5337,1,8,135.98,5,4,1
5338,1,5,179.97,5,12,1
5339,1,0,0,2,23,0
5340,1,5,74.99,7,11,1
5341,1,2,61.49,0,5,1
5342,1,1,62.99,3,11,0
5343,2,0,0,6,28,0
5344,2,6,80.99,3,6,0
5345,2,0,0,4,7,1
5346,5,0,0,1,7,0
5347,3,4,68.49,6,23,0
5348,1,1,53.99,5,22,0
5349,3,3,52.99,6,15,0
5350,3,1,160.47,1,22,0
5351,2,5,65.99,4,4,0
5352,3,1,53.49,1,20,0
5353,2,0,0,1,6,0
5354,5,3,111.98,1,20,0
5355,2,2,61.49,2,5,0
5356,3,0,0,6,2,0
5357,1,1,200.97,3,8,0
5358,3,2,74.99,1,16,0
5359,3,2,56.99,4,19,0
5360,2,1,117.98,5,19,0
5361,1,2,67.99,1,12,0
5362,3,1,71.99,6,13,0
5363,1,2,185.97,7,18,0
5364,3,0,0,2,21,0
5365,1,0,0,1,11,1
5366,1,4,41.99,2,19,0
5367,1,1,64.99,4,15,1
5368,1,0,0,6,16,0
5369,3,6,64.99,6,14,0
5370,1,7,65.99,3,20,0
5371,3,1,47.99,7,18,0
5372,2,0,0,4,11,0
5373,3,4,49.99,2,16,0
5374,1,3,58.99,6,7,0
5375,2,2,71.99,3,2,0
5376,2,1,59.99,4,12,0
5377,1,8,56.99,0,3,0
5378,3,1,60.49,4,7,1
5379,1,2,57.99,5,16,0
5380,1,4,74.99,4,19,0
5381,2,2,67.99,6,3,1
5382,1,4,69.99,1,4,0
5383,3,0,0,1,3,0
5384,1,1,53.49,4,19,1
5385,3,1,44.49,6,16,0
5386,3,0,0,5,10,1
5387,1,0,0,7,9,1
5388,1,0,0,1,13,1
5389,2,0,0,0,11,1
5390,1,5,131.97,2,24,0
5391,1,2,197.97,6,11,1
5392,2,2,64.99,4,17,1
5393,2,0,0,7,21,0
5394,1,0,0,4,11,0
5395,5,0,0,6,28,1
5396,2,0,0,4,1,0
5397,1,3,57.99,3,8,1
5398,3,1,60.99,5,17,0
5399,1,2,68.99,5,7,1
5400,2,2,58.99,0,15,1
5401,1,0,0,2,14,1
5402,1,0,0,2,11,0
5403,2,0,0,5,12,0
5404,1,0,0,1,29,1
5405,3,0,0,5,7,1
5406,1,0,0,6,1,0
5407,3,1,71.99,0,19,0
5408,1,0,0,4,3,1
5409,3,2,214.47,2,19,1
5410,2,4,58.99,4,5,1
5411,2,0,0,6,8,0
5412,1,2,61.99,4,5,0
5413,1,2,149.98,4,19,0
5414,2,1,58.99,5,7,1
5415,3,2,72.99,7,10,0
5416,2,1,44.99,2,20,1
5417,1,0,0,4,16,1
5418,3,0,0,5,21,0
5419,3,1,79.99,0,20,0
5420,1,1,107.98,7,4,0
5421,3,1,53.99,6,13,0
5422,1,1,135.98,7,1,0
5423,3,9,79.99,0,4,0
5424,3,11,83.99,1,21,0
5425,1,0,0,0,11,0
5426,2,0,0,4,10,0
5427,4,2,78.99,6,1,0
5428,1,3,65.99,2,4,0
5429,3,0,0,0,24,0
5430,3,0,0,1,17,0
5431,2,2,140.98,4,1,0
5432,3,3,124.98,4,7,1
5433,2,0,0,1,12,0
5434,3,6,56.99,7,15,1
5435,1,0,0,3,3,1
5436,5,4,43.49,3,19,0
5437,2,0,0,1,12,0
5438,3,3,112.98,6,22,0
5439,1,2,135.98,0,11,0
5440,4,1,64.99,6,22,0
5441,1,2,205.47,0,23,0
5442,2,0,0,1,11,1
5443,2,0,0,2,3,1
5444,5,0,0,5,13,0
5445,1,4,105.98,2,14,0
5446,1,8,84.99,5,20,0
5447,1,1,71.49,4,21,0
5448,3,0,0,0,8,0
5449,3,0,0,2,10,0
5450,2,3,63.99,1,10,1
5451,1,2,54.99,0,9,0
5452,1,6,47.99,6,14,0
5453,3,0,0,0,1,1
5454,2,1,98.98,1,5,0
5455,3,9,61.99,1,13,0
5456,2,1,61.99,7,17,0
5457,1,2,71.49,1,3,1
5458,2,1,55.99,0,16,0
5459,3,0,0,2,13,1
5460,1,7,251.96,5,26,0
5461,3,3,75.99,3,1,0
5462,5,0,0,6,13,1
5463,2,1,229.47,1,1,0
5464,1,0,0,0,6,1
5465,3,2,51.99,7,22,0
5466,1,3,58.99,4,19,1
5467,1,0,0,5,25,1
5468,2,2,51.99,5,12,0
5469,2,1,61.49,5,3,0
5470,1,3,58.99,4,24,0
5471,3,2,54.99,5,24,0
5472,2,1,49.49,1,17,1
5473,2,1,72.99,3,15,0
5474,3,3,130.98,4,17,0
5475,1,4,57.99,2,19,0
5476,1,1,56.49,1,8,1
5477,1,3,213.96,1,17,0
5478,1,5,62.49,6,17,1
5479,2,2,59.99,4,11,0
5480,3,0,0,6,4,0
5481,1,0,0,1,28,0
5482,3,2,124.98,5,2,1
5483,2,0,0,7,6,0
5484,3,0,0,4,22,0
5485,1,2,194.97,1,1,0
5486,2,2,215.97,0,13,1
5487,1,0,0,4,23,1
5488,2,1,173.97,2,12,1
5489,2,4,118.98,0,21,0
5490,1,1,78.49,0,11,1
5491,1,2,130.98,3,21,0
5492,1,1,67.99,5,1,0
5493,2,0,0,6,19,0
5494,5,0,0,5,12,0
5495,1,0,0,6,2,0
5496,1,19,51.49,7,22,0
5497,2,1,69.99,3,11,0
5498,4,3,59.49,6,12,0
5499,1,0,0,4,17,0
5500,4,1,176.97,3,27,0
5501,2,1,59.99,5,10,0
5502,1,1,111.98,4,2,0
5503,2,0,0,1,7,0
5504,1,3,125.98,3,18,1
5505,2,0,0,3,3,1
5506,1,3,70.99,3,18,0
5507,2,0,0,5,14,1
5508,2,6,46.99,2,5,0
5509,3,8,66.99,5,7,0
5510,1,2,49.99,7,10,0
5511,3,0,0,3,12,0
5512,2,3,61.99,0,1,0
5513,3,8,73.99,0,15,0
5514,1,5,66.99,3,8,0
5515,2,4,81.98,2,6,0
5516,3,3,53.99,2,19,0
5517,3,2,82.99,0,2,1
5518,2,3,62.49,6,16,0
5519,3,0,0,1,11,0
5520,3,2,134.98,5,14,0
5521,3,4,91.98,1,13,0
5522,1,0,0,5,17,1
5523,3,2,141.98,0,12,0
5524,3,2,62.49,1,12,0
5525,3,3,61.99,2,22,0
5526,5,2,221.97,0,3,0
5527,2,0,0,0,18,0
5528,2,0,0,6,5,1
5529,1,0,0,4,15,0
5530,4,2,64.99,6,3,0
5531,3,2,73.99,4,25,0
5532,1,0,0,6,21,0
5533,1,0,0,0,8,1
5534,2,0,0,0,25,0
5535,3,1,141.98,3,16,0
5536,3,0,0,5,9,1
5537,3,1,97.98,0,9,0
5538,1,11,131.97,4,19,0
5539,3,6,55.49,4,4,0
5540,2,6,137.98,0,3,0
5541,2,0,0,2,27,1
5542,3,2,57.99,6,20,0
5543,2,2,61.99,1,15,0
5544,2,0,0,0,24,1
5545,1,1,179.97,3,17,0
5546,3,5,57.49,0,22,0
5547,2,1,205.47,6,13,0
5548,3,2,68.99,3,17,0
5549,2,1,110.98,4,11,0
5550,3,0,0,2,2,0
5551,1,1,101.98,5,2,0
5552,2,2,129.98,3,4,1
5553,1,2,45.99,2,15,0
5554,2,0,0,6,19,0
5555,1,1,59.49,6,21,0
5556,3,4,64.49,1,17,0
5557,1,0,0,4,3,1
5558,3,1,61.99,1,15,1
5559,1,0,0,5,6,0
5560,1,3,60.49,1,20,1
5561,3,5,58.99,0,14,0
5562,3,0,0,3,18,0
5563,1,5,66.99,3,24,1
5564,1,4,64.99,0,7,0
5565,2,11,214.47,2,4,0
5566,1,2,73.99,1,12,0
5567,3,0,0,0,10,0
5568,1,3,58.49,6,2,0
5569,3,2,50.99,4,18,0
5570,1,1,69.49,2,20,0
5571,3,0,0,0,5,0
5572,3,1,60.99,0,19,0
5573,3,0,0,3,19,0
5574,1,0,0,6,18,0
5575,3,0,0,1,9,1
5576,2,1,51.49,5,20,0
5577,3,12,221.97,1,24,0
5578,1,0,0,6,19,0
5579,3,4,121.98,1,19,1
5580,3,0,0,4,27,0
5581,2,1,49.49,1,1,1
5582,2,0,0,0,8,0
5583,2,7,137.97,5,18,0
5584,1,0,0,2,9,1
5585,3,2,72.99,2,19,0
5586,1,5,64.99,5,3,1
5587,2,0,0,7,2,1
5588,2,3,250.47,2,2,1
5589,1,4,111.98,2,17,0
5590,3,3,74.99,0,18,0
5591,2,2,61.99,7,20,0
5592,2,3,57.49,4,9,1
5593,1,1,59.99,7,3,0
5594,2,0,0,6,4,1
5595,1,3,123.98,4,12,0
5596,1,1,123.98,2,14,0
5597,3,2,61.99,0,19,0
5598,1,1,65.99,5,3,1
5599,4,2,56.99,3,1,0
5600,3,0,0,3,20,1
5601,1,4,60.99,1,9,1
5602,1,1,295.96,6,10,0
5603,3,0,0,5,13,0
5604,1,7,102.98,2,7,0
5605,4,0,0,4,16,0
5606,1,2,114.98,3,9,0
5607,2,2,35.99,6,9,1
5608,2,2,55.49,4,22,0
5609,1,1,58.99,5,16,1
5610,1,1,45.99,5,19,1
5611,3,0,0,0,22,0
5612,1,5,137.98,4,6,0
5613,1,7,94.98,0,1,1
5614,2,5,49.99,7,4,1
5615,1,1,66.99,2,3,0
5616,2,2,129.98,1,2,1
5617,1,3,131.98,3,17,0
5618,1,0,0,4,18,1
5619,2,1,76.99,2,9,1
5620,1,0,0,0,23,1
5621,3,4,70.99,7,14,0
5622,1,1,70.99,5,3,0
5623,3,2,76.49,1,1,0
5624,2,0,0,2,1,1
5625,2,1,139.98,6,17,0
5626,2,0,0,6,5,0
5627,1,3,52.99,6,21,1
5628,3,5,101.98,6,11,1
5629,1,1,100.98,0,16,0
5630,3,3,54.99,5,8,0
5631,1,0,0,5,22,1
5632,2,0,0,2,12,1
5633,2,4,63.49,0,15,0
5634,1,0,0,2,19,1
5635,1,0,0,1,11,0
5636,4,0,0,2,15,0
5637,1,4,58.49,3,2,0
5638,1,0,0,1,25,0
5639,3,0,0,1,8,0
5640,3,6,109.98,4,16,0
5641,1,2,117.98,0,1,0
5642,3,1,53.99,5,16,0
5643,1,1,143.98,0,9,0
5644,3,0,0,6,6,0
5645,3,12,61.49,1,11,0
5646,1,4,54.99,7,4,0
5647,1,0,0,5,5,0
5648,3,0,0,1,17,1
5649,1,0,0,6,8,1
5650,1,1,60.99,5,10,0
5651,2,1,73.99,2,13,1
5652,3,6,47.99,2,22,0
5653,1,1,60.49,6,17,0
5654,1,2,82.98,1,2,1
5655,2,2,80.99,7,16,1
5656,1,0,0,2,3,1
5657,1,8,151.98,2,17,1
5658,1,0,0,6,9,1
5659,2,4,78.99,4,18,1
5660,3,1,71.99,6,17,0
5661,4,3,63.99,1,27,0
5662,2,1,202.47,4,18,0
5663,1,1,70.99,5,14,1
5664,3,4,113.98,2,19,1
5665,3,0,0,4,11,1
5666,1,1,45.99,3,24,0
5667,2,2,68.49,0,23,0
5668,2,3,49.99,1,5,1
5669,1,1,55.99,6,11,0
5670,5,3,55.99,3,12,0
5671,1,2,73.99,5,8,1
5672,3,7,46.99,2,14,0
5673,1,3,75.99,5,12,1
5674,1,1,46.49,5,19,0
5675,2,1,48.49,3,17,0
5676,1,0,0,7,7,0
5677,3,0,0,6,23,0
5678,1,4,133.98,1,12,0
5679,2,0,0,5,2,0
5680,2,0,0,4,10,0
5681,1,1,58.99,7,12,0
5682,3,1,125.98,5,17,0
5683,1,1,60.99,7,22,1
5684,4,0,0,2,10,0
5685,1,0,0,2,21,0
5686,2,1,58.49,5,1,0
5687,1,0,0,5,23,1
5688,1,5,193.47,5,17,0
5689,3,2,46.99,0,10,0
5690,3,3,69.99,4,15,0
5691,3,1,107.98,7,11,1
5692,1,3,57.99,4,3,1
5693,3,3,129.98,1,7,0
5694,1,1,52.99,5,6,1
5695,1,4,52.99,1,24,0
5696,1,5,135.98,4,2,0
5697,1,2,199.47,1,19,0
5698,2,1,143.98,0,16,1
5699,1,0,0,4,9,0
5700,1,1,56.99,0,21,1
5701,1,0,0,0,12,0
5702,1,4,149.98,0,12,1
5703,2,2,146.97,0,1,1
5704,1,0,0,2,19,0
5705,2,1,151.98,2,7,0
5706,3,7,140.98,2,12,0
5707,3,0,0,0,28,0
5708,5,5,101.98,5,10,0
5709,1,1,117.98,2,12,0
5710,3,2,66.99,6,16,0
5711,3,1,113.98,3,4,0
5712,3,2,126.98,4,26,0
5713,3,1,185.97,1,16,1
5714,4,3,65.49,0,16,0
5715,3,0,0,0,12,0
5716,1,6,54.49,5,26,0
5717,1,3,55.49,4,9,0
5718,1,0,0,2,15,1
5719,3,1,51.99,2,1,0
5720,3,5,67.99,7,20,0
5721,2,1,63.99,4,14,0
5722,1,0,0,5,15,0
5723,1,2,155.97,1,22,0
5724,1,3,155.98,5,7,1
5725,4,1,57.49,1,12,1
5726,2,1,107.98,1,22,0
5727,3,5,70.99,4,14,1
5728,1,5,63.49,1,9,0
5729,3,2,73.99,6,13,1
5730,1,0,0,2,3,0
5731,2,2,78.99,5,1,0
5732,1,1,57.49,2,8,0
5733,3,0,0,1,2,1
5734,1,2,53.99,1,5,1
5735,2,0,0,2,14,0
5736,2,1,110.97,4,14,1
5737,1,0,0,5,12,0
5738,1,2,61.99,6,15,0
5739,5,1,50.49,7,22,1
5740,4,0,0,6,26,1
5741,3,3,137.98,4,23,0
5742,1,0,0,4,12,0
5743,3,3,62.49,4,16,0
5744,1,0,0,7,14,0
5745,4,0,0,4,14,0
5746,3,2,48.49,0,21,0
5747,3,1,81.49,1,21,0
5748,1,0,0,6,15,0
5749,3,1,62.99,3,27,0
5750,3,1,67.99,1,14,0
5751,3,2,238.47,7,19,0
5752,1,4,65.99,7,1,0
5753,1,0,0,6,1,0
5754,2,0,0,0,12,0
5755,1,3,62.99,5,17,0
5756,1,2,98.98,1,18,0
5757,3,1,61.49,5,18,1
5758,1,0,0,3,17,0
5759,4,1,63.99,5,2,1
5760,3,1,60.99,4,13,1
5761,3,0,0,3,12,0
5762,1,4,58.99,0,32,1
5763,3,0,0,3,19,1
5764,1,2,61.49,2,26,0
5765,1,2,175.96,0,8,0
5766,3,0,0,1,21,1
5767,1,1,47.99,4,6,0
5768,1,1,49.99,7,15,0
5769,3,6,74.99,1,12,0
5770,1,4,62.99,5,15,0
5771,1,2,51.99,3,13,0
5772,2,1,57.49,5,10,1
5773,2,0,0,1,14,1
5774,2,0,0,0,20,0
5775,4,1,60.99,6,20,0
5776,1,5,159.98,2,25,1
5777,4,1,66.49,4,21,0
5778,2,1,57.49,5,29,1
5779,3,2,59.49,4,14,0
5780,3,0,0,1,18,0
5781,1,0,0,3,5,1
5782,3,1,115.98,4,17,1
5783,2,5,70.99,7,17,1
5784,3,7,73.49,2,27,0
5785,2,1,121.98,7,2,1
5786,1,5,77.49,3,5,1
5787,1,1,64.99,6,18,0
5788,4,0,0,3,3,0
5789,2,7,59.49,6,22,0
5790,1,0,0,4,1,1
5791,3,0,0,2,13,1
5792,1,1,253.96,6,15,0
5793,3,0,0,2,18,0
5794,1,3,62.99,3,4,1
5795,3,0,0,1,18,1
5796,3,1,51.99,1,13,1
5797,1,0,0,5,21,0
5798,2,5,52.99,7,10,0
5799,2,5,60.49,0,27,0
5800,3,6,53.99,0,3,0
5801,3,2,73.49,5,16,0
5802,1,9,68.49,4,7,0
5803,3,0,0,1,12,0
5804,1,1,36.99,0,10,0
5805,1,0,0,2,16,1
5806,3,0,0,4,10,0
5807,1,0,0,6,9,1
5808,3,1,61.49,1,4,0
5809,3,1,70.99,2,11,1
5810,3,1,194.97,5,5,0
5811,1,1,148.47,0,10,0
5812,1,0,0,4,16,0
5813,1,0,0,2,7,1
5814,3,3,65.49,1,24,0
5815,2,9,50.99,0,20,0
5816,1,2,137.98,1,7,0
5817,3,0,0,0,14,0
5818,3,3,212.97,4,10,0
5819,4,0,0,3,13,0
5820,2,3,75.99,5,3,1
5821,1,2,71.49,6,15,0
5822,2,0,0,1,10,0
5823,2,0,0,4,6,0
5824,1,5,117.98,3,9,0
5825,5,4,63.49,5,14,0
5826,3,0,0,4,9,0
5827,1,3,76.99,2,3,1
5828,3,4,131.98,0,3,0
5829,3,0,0,1,7,1
5830,3,4,54.99,4,11,1
5831,1,3,61.99,2,9,0
5832,1,0,0,3,17,0
5833,4,0,0,2,14,0
5834,1,3,75.99,2,11,1
5835,1,2,68.99,1,10,1
5836,2,0,0,5,17,0
5837,1,3,132.98,4,29,0
5838,3,0,0,2,11,1
5839,1,3,205.47,0,6,1
5840,3,0,0,0,21,0
5841,5,0,0,0,4,1
5842,1,1,47.49,2,7,1
5843,1,1,139.98,4,21,0
5844,1,0,0,5,16,1
5845,3,3,49.99,6,3,0
5846,2,9,65.49,3,7,0
5847,1,0,0,6,21,1
5848,4,0,0,7,8,0
5849,2,2,72.49,4,11,0
5850,1,2,67.99,7,8,0
5851,1,0,0,6,16,0
5852,3,0,0,7,13,1
5853,2,4,128.98,0,9,0
5854,2,7,64.99,1,22,0
5855,2,0,0,2,8,0
5856,3,4,54.99,0,19,0
5857,1,0,0,5,19,0
5858,3,4,56.49,1,24,0
5859,3,1,92.98,4,7,0
5860,2,10,235.96,5,8,0
5861,3,0,0,2,3,0
5862,3,3,75.99,2,7,1
5863,1,1,62.99,1,16,0
5864,1,3,59.49,4,2,0
5865,1,0,0,2,7,0
5866,2,0,0,1,21,0
5867,4,0,0,5,16,1
5868,1,0,0,5,12,0
5869,3,1,57.49,6,25,0
5870,1,1,53.49,2,4,0
5871,2,2,105.98,6,22,0
5872,2,1,167.97,4,18,0
5873,1,4,269.96,5,16,0
5874,2,2,50.99,5,4,0
5875,1,2,179.97,2,14,1
5876,3,0,0,1,24,0
5877,1,2,156.98,6,21,0
5878,1,1,63.99,1,31,1
5879,3,0,0,1,11,0
5880,2,1,56.49,5,4,0
5881,3,1,107.98,1,11,0
5882,2,2,115.98,7,1,0
5883,2,0,0,7,15,0
5884,2,0,0,5,1,1
5885,3,0,0,7,21,0
5886,2,1,82.49,4,19,1
5887,3,0,0,7,2,0
5888,3,1,62.99,6,12,0
5889,1,1,75.99,4,3,0
5890,1,1,70.99,0,2,1
5891,1,4,117.98,0,13,0
5892,2,1,51.99,5,10,1
5893,1,0,0,1,13,1
5894,3,0,0,2,24,1
5895,3,0,0,5,10,0
5896,3,3,153.98,0,11,0
5897,3,0,0,1,18,0
5898,1,1,119.98,7,20,0
5899,3,0,0,4,17,0
5900,1,2,47.99,4,18,0
5901,1,0,0,4,16,1
5902,1,2,71.49,6,10,1
5903,2,3,63.49,4,16,1
5904,3,0,0,6,6,0
5905,3,0,0,0,5,1
5906,1,0,0,5,12,0
5907,1,0,0,3,10,0
5908,3,0,0,0,11,0
5909,2,0,0,4,19,1
5910,1,1,55.99,7,23,0
5911,4,1,61.99,4,17,0
5912,3,9,129.98,5,21,0
5913,2,1,64.99,0,10,0
5914,4,7,45.49,2,7,1
5915,4,1,105.98,7,17,0
5916,2,0,0,0,17,0
5917,1,0,0,0,3,1
5918,2,0,0,0,4,0
5919,2,0,0,1,27,1
5920,3,0,0,7,17,0
5921,3,0,0,4,16,0
5922,3,2,98.98,6,16,0
5923,2,1,49.49,4,6,0
5924,1,2,134.98,0,14,0
5925,1,3,122.98,1,8,0
5926,1,0,0,3,5,0
5927,1,0,0,7,18,0
5928,3,1,69.49,3,23,0
5929,2,0,0,3,10,0
5930,1,3,51.99,5,18,0
5931,2,0,0,4,14,0
5932,3,0,0,5,20,0
5933,3,5,69.99,6,21,0
5934,2,0,0,5,27,0
5935,3,0,0,3,13,0
5936,3,2,125.98,2,9,1
5937,1,0,0,1,2,0
5938,2,1,55.99,7,9,0
5939,1,2,50.99,0,22,0
5940,3,0,0,6,15,0
5941,1,6,69.99,4,3,0
5942,2,3,72.99,0,3,0
5943,3,0,0,0,16,0
5944,4,0,0,0,12,1
5945,2,4,67.99,5,12,1
5946,2,1,63.99,0,3,0
5947,1,2,53.99,6,19,1
5948,3,0,0,1,15,0
5949,1,1,122.97,3,11,0
5950,2,5,153.98,1,5,1
5951,2,2,68.99,4,23,0
5952,3,0,0,0,15,0
5953,2,2,218.97,0,9,0
5954,3,0,0,4,21,0
5955,3,1,301.96,1,19,0
5956,2,8,48.99,3,4,1
5957,1,2,245.96,2,9,0
5958,3,3,66.99,0,18,0
5959,3,4,71.49,1,23,0
5960,1,6,65.99,1,14,0
5961,3,2,61.99,6,15,1
5962,1,1,73.49,1,16,1
5963,5,2,64.99,4,19,0
5964,3,0,0,3,29,0
5965,1,0,0,2,2,0
5966,3,8,127.98,0,13,1
5967,2,1,62.99,3,3,0
5968,1,6,68.99,1,20,0
5969,2,0,0,1,10,1
5970,1,0,0,3,1,0
5971,2,2,157.98,4,17,0
5972,2,7,71.99,4,20,0
5973,3,1,99.98,6,15,1
5974,5,2,113.98,2,16,1
5975,1,0,0,4,10,0
5976,4,2,70.49,1,6,0
5977,1,7,62.99,2,22,0
5978,3,2,139.98,4,18,1
5979,3,1,143.97,0,12,0
5980,3,1,80.49,2,22,0
5981,1,0,0,4,22,0
5982,1,2,65.99,6,13,1
5983,4,0,0,7,16,0
5984,1,0,0,5,22,0
5985,3,0,0,2,18,1
5986,2,7,47.49,5,10,1
5987,1,4,115.98,2,6,0
5988,3,1,72.99,6,22,0
5989,1,0,0,5,7,0
5990,1,2,56.49,4,8,0
5991,2,4,61.99,2,24,0
5992,3,0,0,1,18,0
5993,3,1,61.99,5,12,0
5994,2,2,53.49,1,19,0
5995,4,0,0,3,2,1
5996,1,0,0,4,2,1
5997,1,0,0,5,13,0
5998,2,2,59.99,1,1,1
5999,2,1,113.98,6,22,0
6000,3,0,0,3,25,1
